areaName,areaCode,year,month,Quarter,day,WorkingDay,FirstDose,SecondDose,ThirdDose,Booster
Wales,W92000004,2022,3,Q1,Wed,Yes,166,476,1921,1
Wales,W92000004,2022,3,Q1,Tue,Yes,179,489,2414,1
Wales,W92000004,2022,2,Q1,Mon,Yes,194,376,2122,1
Wales,W92000004,2022,2,Q1,Sun,No,194,467,915,1
Wales,W92000004,2022,2,Q1,Sat,No,434,819,931,1
Wales,W92000004,2022,2,Q1,Fri,Yes,354,534,1906,1
Wales,W92000004,2022,2,Q1,Thu,Yes,389,575,1274,1
Wales,W92000004,2022,2,Q1,Wed,Yes,448,598,1799,1
Wales,W92000004,2022,2,Q1,Tue,Yes,298,529,1488,1
Wales,W92000004,2022,2,Q1,Mon,Yes,361,514,2060,1
Wales,W92000004,2022,2,Q1,Sun,No,244,552,594,1
Wales,W92000004,2022,2,Q1,Sat,No,287,1244,1634,1
Wales,W92000004,2022,2,Q1,Fri,Yes,20,163,543,1
Wales,W92000004,2022,2,Q1,Thu,Yes,234,588,2135,1
Wales,W92000004,2022,2,Q1,Wed,Yes,228,493,2001,1
Wales,W92000004,2022,2,Q1,Tue,Yes,198,545,24979,1
Wales,W92000004,2022,2,Q1,Mon,Yes,222,415,1496,1
Wales,W92000004,2022,2,Q1,Sun,No,447,1250,762,0
Wales,W92000004,2022,2,Q1,Sat,No,400,1087,1249,1
Wales,W92000004,2022,2,Q1,Fri,Yes,277,478,2605,1
Wales,W92000004,2022,2,Q1,Thu,Yes,454,817,2522,1
Wales,W92000004,2022,2,Q1,Wed,Yes,339,434,2717,1
Wales,W92000004,2022,2,Q1,Tue,Yes,366,447,2347,1
Wales,W92000004,2022,2,Q1,Mon,Yes,297,336,2246,1
Wales,W92000004,2022,2,Q1,Sun,No,595,1096,1234,1
Wales,W92000004,2022,2,Q1,Sat,No,865,1047,1360,1
Wales,W92000004,2022,2,Q1,Fri,Yes,401,615,2427,1
Wales,W92000004,2022,2,Q1,Thu,Yes,526,625,3322,1
Wales,W92000004,2022,2,Q1,Wed,Yes,352,529,3128,1
Wales,W92000004,2022,2,Q1,Tue,Yes,409,635,3151,1
Wales,W92000004,2022,1,Q1,Mon,Yes,418,842,2660,1
Wales,W92000004,2022,1,Q1,Sun,No,735,1946,1696,0
Wales,W92000004,2022,1,Q1,Sat,No,1294,2852,1706,0
Wales,W92000004,2022,1,Q1,Fri,Yes,579,971,4299,1
Wales,W92000004,2022,1,Q1,Thu,Yes,488,715,3057,1
Wales,W92000004,2022,1,Q1,Wed,Yes,464,721,3001,1
Wales,W92000004,2022,1,Q1,Tue,Yes,632,984,2445,1
Wales,W92000004,2022,1,Q1,Mon,Yes,307,1186,3061,1
Wales,W92000004,2022,1,Q1,Sun,No,732,2659,4636,1
Wales,W92000004,2022,1,Q1,Sat,No,948,5292,4428,0
Wales,W92000004,2022,1,Q1,Fri,Yes,255,722,3828,1
Wales,W92000004,2022,1,Q1,Thu,Yes,534,1506,4864,1
Wales,W92000004,2022,1,Q1,Wed,Yes,568,1421,4110,1
Wales,W92000004,2022,1,Q1,Tue,Yes,684,1470,4406,1
Wales,W92000004,2022,1,Q1,Mon,Yes,547,1325,4774,1
Wales,W92000004,2022,1,Q1,Sun,No,642,2140,5569,1
Wales,W92000004,2022,1,Q1,Sat,No,560,5729,4849,0
Wales,W92000004,2022,1,Q1,Fri,Yes,794,1791,7660,1
Wales,W92000004,2022,1,Q1,Thu,Yes,629,1760,6865,1
Wales,W92000004,2022,1,Q1,Wed,Yes,706,1972,8713,1
Wales,W92000004,2022,1,Q1,Tue,Yes,759,2069,9800,1
Wales,W92000004,2022,1,Q1,Mon,Yes,776,1905,11083,1
Wales,W92000004,2022,1,Q1,Sun,No,723,2226,10761,1
Wales,W92000004,2022,1,Q1,Sat,No,976,6247,9464,1
Wales,W92000004,2022,1,Q1,Fri,Yes,896,3172,13719,1
Wales,W92000004,2022,1,Q1,Thu,Yes,785,3461,13202,1
Wales,W92000004,2022,1,Q1,Wed,Yes,1062,3327,15509,1
Wales,W92000004,2022,1,Q1,Tue,Yes,1155,3165,18451,1
Wales,W92000004,2022,1,Q1,Mon,Yes,366,938,6246,1
Wales,W92000004,2022,1,Q1,Sun,No,328,592,4826,1
Wales,W92000004,2022,1,Q1,Sat,No,0,4,18,1
Wales,W92000004,2021,12,Q4,Fri,,368,976,11845,1
Wales,W92000004,2021,12,Q4,Thu,Yes,864,970,31690,1
Wales,W92000004,2021,12,Q4,Wed,Yes,985,1258,35670,1
Wales,W92000004,2021,12,Q4,Tue,Yes,813,812,34060,0
Wales,W92000004,2021,12,Q4,Mon,Yes,546,2595,22617,1
Wales,W92000004,2021,12,Q4,Sun,No,,,,0
Wales,W92000004,2021,12,Q4,Sat,No,,,,0
Wales,W92000004,2021,12,Q4,Fri,Yes,278,405,12957,1
Wales,W92000004,2021,12,Q4,Thu,Yes,900,1541,38339,1
Wales,W92000004,2021,12,Q4,Wed,Yes,1098,1771,46640,1
Wales,W92000004,2021,12,Q4,Tue,Yes,1183,1585,50524,1
Wales,W92000004,2021,12,Q4,Mon,Yes,800,1610,46035,1
Wales,W92000004,2021,12,Q4,Sun,No,1339,1395,45066,1
Wales,W92000004,2021,12,Q4,Sat,No,837,1299,36008,1
Wales,W92000004,2021,12,Q4,Fri,Yes,791,1065,34896,1
Wales,W92000004,2021,12,Q4,Thu,Yes,782,1191,34012,1
Wales,W92000004,2021,12,Q4,Wed,Yes,707,1414,31211,1
Wales,W92000004,2021,12,Q4,Tue,Yes,579,951,31916,1
Wales,W92000004,2021,12,Q4,Mon,Yes,573,1259,26676,1
Wales,W92000004,2021,12,Q4,Sun,No,1133,1795,17173,1
Wales,W92000004,2021,12,Q4,Sat,No,913,2111,20167,1
Wales,W92000004,2021,12,Q4,Fri,Yes,427,827,19201,1
Wales,W92000004,2021,12,Q4,Thu,Yes,513,994,20937,1
Wales,W92000004,2021,12,Q4,Wed,Yes,579,1237,20314,1
Wales,W92000004,2021,12,Q4,Tue,Yes,433,1041,19366,1
Wales,W92000004,2021,12,Q4,Mon,Yes,413,817,17666,1
Wales,W92000004,2021,12,Q4,Sun,No,833,1560,17095,1
Wales,W92000004,2021,12,Q4,Sat,No,1235,2079,15641,1
Wales,W92000004,2021,12,Q4,Fri,Yes,436,866,16421,1
Wales,W92000004,2021,12,Q4,Thu,Yes,428,840,18019,1
Wales,W92000004,2021,12,Q4,Wed,Yes,588,1218,17228,1
Wales,W92000004,2021,11,Q4,Tue,Yes,483,1302,17151,1
Wales,W92000004,2021,11,Q4,Mon,Yes,399,934,15692,1
Wales,W92000004,2021,11,Q4,Sun,No,507,1175,15055,1
Wales,W92000004,2021,11,Q4,Sat,No,1504,1187,14631,0
Wales,W92000004,2021,11,Q4,Fri,Yes,381,516,15567,1
Wales,W92000004,2021,11,Q4,Thu,Yes,381,624,15401,1
Wales,W92000004,2021,11,Q4,Wed,Yes,379,863,14960,1
Wales,W92000004,2021,11,Q4,Tue,Yes,604,866,14916,1
Wales,W92000004,2021,11,Q4,Mon,Yes,358,620,12055,1
Wales,W92000004,2021,11,Q4,Sun,No,845,733,12697,0
Wales,W92000004,2021,11,Q4,Sat,No,1019,812,12984,0
Wales,W92000004,2021,11,Q4,Fri,Yes,481,683,15639,1
Wales,W92000004,2021,11,Q4,Thu,Yes,838,679,17493,0
Wales,W92000004,2021,11,Q4,Wed,Yes,489,598,14932,1
Wales,W92000004,2021,11,Q4,Tue,Yes,966,689,16890,0
Wales,W92000004,2021,11,Q4,Mon,Yes,888,361,11779,0
Wales,W92000004,2021,11,Q4,Sun,No,637,410,10817,0
Wales,W92000004,2021,11,Q4,Sat,No,1721,657,13315,0
Wales,W92000004,2021,11,Q4,Fri,Yes,780,741,16831,0
Wales,W92000004,2021,11,Q4,Thu,Yes,554,671,16950,1
Wales,W92000004,2021,11,Q4,Wed,Yes,742,721,17086,0
Wales,W92000004,2021,11,Q4,Tue,Yes,,634,16022,1
Wales,W92000004,2021,11,Q4,Mon,Yes,918,514,14218,0
Wales,W92000004,2021,11,Q4,Sun,No,1127,514,9930,0
Wales,W92000004,2021,11,Q4,Sat,No,1703,548,13219,0
Wales,W92000004,2021,11,Q4,Fri,Yes,776,728,16736,0
Wales,W92000004,2021,11,Q4,Thu,Yes,675,655,16504,0
Wales,W92000004,2021,11,,Wed,Yes,720,762,15338,1
Wales,W92000004,2021,11,Q4,Tue,Yes,1054,693,16722,0
Wales,W92000004,2021,11,Q4,Mon,Yes,992,610,13734,0
Wales,W92000004,2021,10,Q4,Sun,No,2661,362,6556,0
Wales,W92000004,2021,10,Q4,Sat,No,2289,493,10986,0
Wales,W92000004,2021,10,Q4,Fri,Yes,1781,553,14443,0
Wales,W92000004,2021,10,Q4,Thu,Yes,1612,531,14854,0
Wales,W92000004,2021,10,Q4,Wed,Yes,1699,700,14481,0
Wales,W92000004,2021,10,Q4,Tue,Yes,2440,677,12313,0
Wales,W92000004,2021,10,Q4,Mon,Yes,3266,528,22390,0
Wales,W92000004,2021,10,Q4,Sun,No,2831,322,6546,0
Wales,W92000004,2021,10,Q4,Sat,No,3921,439,10787,0
Wales,W92000004,2021,10,Q4,Fri,Yes,1238,717,18583,0
Wales,W92000004,2021,10,Q4,Thu,Yes,1142,696,,0
